trial,attend,reliability,validity,test_item,stim_side,reliability_time,cue_time,delay_1_time,delay_2_time,ping_time,delay_3_time,probe_time,noise_mask_time,iti_dur,pilot_info,ping_im_flash1,ping_im_flash2,ping_im_flash3,ping_im_flash4,ping_im_flash5,img1,img2,ping_img,left_img,right_img,right_cue_length,left_cue_length,right_cue_offset,left_cue_offset,attend_direction,rec_length,root,concept_root_x,concept_im1_x,concept_im2_x,distractor_0,distractor_0_type,distractor_1,distractor_1_type,distractor_2,distractor_2_type,distractor_3,distractor_3_type,mem_x,mem_y,dismem_x,dismem_y,dis0_x,dis0_y,dis1_x,dis1_y,dis2_x,dis2_y,dis3_x,dis3_y,mem_stim,distractor_stim,probe_direction,cue_img,IT_diff,V2_diff,Image1,Image2,IT_root_im1,IT_root_im2,IT_im1_im2,V2_root_im1,V2_root_im2,V2_im1_im2,cat_root,cat_im1,cat_im2,concept_root_y,concept_im1_y,concept_im2_y,V2_im2_minus_im1,IT_im2_minus_im1,IT_most_similar,V2_most_similar,cond_file
20,img1,0.6666666666666666,invalid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/220_2.jpg,./stimuli/220_3.jpg,./stimuli/220_1.jpg,./stimuli/220_2.jpg,./stimuli/220_3.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,220_1.jpg,food,Unclassified,food,./stimuli/distractors/whiteboard_05s.jpg,im1_distractor,./stimuli/distractors/whiteboard_06s.jpg,im1_distractor,./stimuli/distractors/gumball_04s.jpg,im2_distractor,./stimuli/distractors/gumball_01b.jpg,im2_distractor,0.0,0.35,-0.37,0.25,-0.37,-0.25,-0.0,-0.35,0.37,-0.25,0.37,0.25,./stimuli/220_3.jpg,./stimuli/220_2.jpg,right,./stimuli/cue_right.png,0.356511353,0.009708475,220_2.jpg,220_3.jpg,0.154608932,0.511120285,0.437610938,0.054027459,0.044318984,0.035801405,flour,whiteboard,gumball,food,Unclassified,food,-0.009708475,0.356511353,im2,im1,conditions_file_8
214,img2,0.8333333333333334,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/11_2.jpg,./stimuli/11_3.jpg,./stimuli/11_1.jpg,./stimuli/11_3.jpg,./stimuli/11_2.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,11_1.jpg,Unclassified,food,Unclassified,./stimuli/distractors/cracker_02s.jpg,im1_distractor,./stimuli/distractors/cracker_03s.jpg,im1_distractor,./stimuli/distractors/slipper_06s.jpg,im2_distractor,./stimuli/distractors/slipper_09s.jpg,im2_distractor,-0.37,0.25,0.37,0.25,0.37,-0.25,-0.0,-0.35,-0.37,-0.25,0.0,0.35,./stimuli/11_3.jpg,./stimuli/11_2.jpg,left,./stimuli/cue_left.png,0.237039429,0.02401622,11_2.jpg,11_3.jpg,0.273723068,0.510762497,0.46738129,0.06843843,0.09245465,0.110304291,woman,cracker,slipper,Unclassified,food,Unclassified,0.02401622,0.237039429,im2,im2,conditions_file_8
221,img2,0.8333333333333334,invalid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/205_2.jpg,./stimuli/205_3.jpg,./stimuli/205_1.jpg,./stimuli/205_2.jpg,./stimuli/205_3.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,205_1.jpg,fruit,animal,Unclassified,./stimuli/distractors/hook1_16s.jpg,im1_distractor,./stimuli/distractors/hook1_02s.jpg,im1_distractor,./stimuli/distractors/column_04s.jpg,im2_distractor,./stimuli/distractors/column_11s.jpg,im2_distractor,-0.37,-0.25,0.0,0.35,0.37,-0.25,-0.37,0.25,-0.0,-0.35,0.37,0.25,./stimuli/205_2.jpg,./stimuli/205_3.jpg,left,./stimuli/cue_left.png,0.11475895,0.087042126,205_2.jpg,205_3.jpg,0.160954225,0.275713175,0.195530282,0.091046119,0.004003993,0.011681182,raisin,hook1,column,fruit,animal,Unclassified,-0.087042126,0.11475895,im2,im1,conditions_file_8
86,img1,0.6666666666666666,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/5_2.jpg,./stimuli/5_3.jpg,./stimuli/5_1.jpg,./stimuli/5_2.jpg,./stimuli/5_3.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,5_1.jpg,Unclassified,animal,animal,./stimuli/distractors/duckling_11s.jpg,im1_distractor,./stimuli/distractors/duckling_04s.jpg,im1_distractor,./stimuli/distractors/stove1_05s.jpg,im2_distractor,./stimuli/distractors/stove1_10s.jpg,im2_distractor,-0.37,0.25,0.37,-0.25,0.37,0.25,0.0,0.35,-0.0,-0.35,-0.37,-0.25,./stimuli/5_2.jpg,./stimuli/5_3.jpg,left,./stimuli/cue_left.png,0.115595805,0.095039861,5_2.jpg,5_3.jpg,0.169581597,0.285177402,-0.008113298,0.125528209,0.030488348,0.053019699,orange_rind,duckling,stove1,Unclassified,animal,animal,-0.095039861,0.115595805,im2,im1,conditions_file_8
129,img2,0.8333333333333334,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/199_2.jpg,./stimuli/199_3.jpg,./stimuli/199_1.jpg,./stimuli/199_3.jpg,./stimuli/199_2.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,199_1.jpg,kitchen appliance,animal,kitchen appliance,./stimuli/distractors/puffin_11s.jpg,im1_distractor,./stimuli/distractors/puffin_21s.jpg,im1_distractor,./stimuli/distractors/toaster_oven_05s.jpg,im2_distractor,./stimuli/distractors/toaster_oven_06s.jpg,im2_distractor,0.37,-0.25,-0.37,0.25,-0.37,-0.25,-0.0,-0.35,0.37,0.25,0.0,0.35,./stimuli/199_3.jpg,./stimuli/199_2.jpg,left,./stimuli/cue_left.png,1.224844927,0.169405116,199_2.jpg,199_3.jpg,-0.352746877,0.87209805,-0.262722925,0.024300093,0.193705209,0.028994517,toaster_oven,puffin,toaster_oven,kitchen appliance,animal,kitchen appliance,0.169405116,1.224844927,im2,im2,conditions_file_8
209,img2,0.6666666666666666,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/67_2.jpg,./stimuli/67_3.jpg,./stimuli/67_1.jpg,./stimuli/67_2.jpg,./stimuli/67_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,67_1.jpg,tool,animal,Unclassified,./stimuli/distractors/ostrich_13s.jpg,im1_distractor,./stimuli/distractors/ostrich_14s.jpg,im1_distractor,./stimuli/distractors/handbrake_02s.jpg,im2_distractor,./stimuli/distractors/handbrake_09s.jpg,im2_distractor,-0.0,-0.35,0.37,-0.25,0.37,0.25,-0.37,0.25,0.0,0.35,-0.37,-0.25,./stimuli/67_3.jpg,./stimuli/67_2.jpg,right,./stimuli/cue_right.png,0.856513202,0.11980687,67_2.jpg,67_3.jpg,-0.251659566,0.604853636,-0.246554985,0.124315235,0.004508365,0.055559729,trowel,ostrich,handbrake,tool,animal,Unclassified,-0.11980687,0.856513202,im2,im1,conditions_file_8
263,img2,0.8333333333333334,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/293_2.jpg,./stimuli/293_3.jpg,./stimuli/293_1.jpg,./stimuli/293_2.jpg,./stimuli/293_3.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,293_1.jpg,animal,Unclassified,animal,./stimuli/distractors/makeup_10s.jpg,im1_distractor,./stimuli/distractors/makeup_03s.jpg,im1_distractor,./stimuli/distractors/sloth_02s.jpg,im2_distractor,./stimuli/distractors/sloth_11n.jpg,im2_distractor,0.0,0.35,-0.0,-0.35,0.37,0.25,-0.37,-0.25,0.37,-0.25,-0.37,0.25,./stimuli/293_3.jpg,./stimuli/293_2.jpg,right,./stimuli/cue_right.png,1.211235961,0.072303322,293_2.jpg,293_3.jpg,-0.367370055,0.843865906,-0.30942375,0.028802519,0.101105841,0.048934718,sloth,makeup,sloth,animal,Unclassified,animal,0.072303322,1.211235961,im2,im2,conditions_file_8
243,img1,0.6666666666666666,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/178_2.jpg,./stimuli/178_3.jpg,./stimuli/178_1.jpg,./stimuli/178_2.jpg,./stimuli/178_3.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,178_1.jpg,Unclassified,animal,Unclassified,./stimuli/distractors/grasshopper_06s.jpg,im1_distractor,./stimuli/distractors/grasshopper_12s.jpg,im1_distractor,./stimuli/distractors/pinball_07s.jpg,im2_distractor,./stimuli/distractors/pinball_15s.jpg,im2_distractor,0.37,-0.25,0.37,0.25,-0.37,-0.25,0.0,0.35,-0.37,0.25,-0.0,-0.35,./stimuli/178_2.jpg,./stimuli/178_3.jpg,left,./stimuli/cue_left.png,0.977621069,0.138362419,178_2.jpg,178_3.jpg,-0.288182845,0.689438223,-0.068401104,0.117705525,-0.020656894,0.04222784,television,grasshopper,pinball,Unclassified,animal,Unclassified,-0.138362419,0.977621068,im2,im1,conditions_file_8
275,img2,0.8333333333333334,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/184_2.jpg,./stimuli/184_3.jpg,./stimuli/184_1.jpg,./stimuli/184_2.jpg,./stimuli/184_3.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,184_1.jpg,clothing,animal,clothing,./stimuli/distractors/warthog_12s.jpg,im1_distractor,./stimuli/distractors/warthog_05s.jpg,im1_distractor,./stimuli/distractors/skirt_15s.jpg,im2_distractor,./stimuli/distractors/skirt_11s.jpg,im2_distractor,0.37,-0.25,-0.37,-0.25,0.0,0.35,0.37,0.25,-0.37,0.25,-0.0,-0.35,./stimuli/184_3.jpg,./stimuli/184_2.jpg,right,./stimuli/cue_right.png,1.101811853,0.088497229,184_2.jpg,184_3.jpg,-0.217360538,0.884451315,-0.227563201,0.000809441,0.089306669,0.017727054,shawl,warthog,skirt,clothing,animal,clothing,0.088497228,1.101811853,im2,im2,conditions_file_8
150,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/215_2.jpg,./stimuli/215_3.jpg,./stimuli/215_1.jpg,./stimuli/215_2.jpg,./stimuli/215_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,215_1.jpg,Unclassified,musical instrument,Unclassified,./stimuli/distractors/trumpet_09s.jpg,im1_distractor,./stimuli/distractors/trumpet_06s.jpg,im1_distractor,./stimuli/distractors/abacus_08s.jpg,im2_distractor,./stimuli/distractors/abacus_04s.jpg,im2_distractor,0.0,0.35,0.37,-0.25,0.37,0.25,-0.0,-0.35,-0.37,0.25,-0.37,-0.25,./stimuli/215_2.jpg,./stimuli/215_3.jpg,left,./stimuli/cue_left.png,0.252579458,0.090357741,215_2.jpg,215_3.jpg,0.182142537,0.434721994,0.498758519,0.051957035,0.142314776,0.063372075,barrel,trumpet,abacus,Unclassified,musical instrument,Unclassified,0.090357741,0.252579457,im2,im2,conditions_file_8
76,img2,0.6666666666666666,invalid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/16_2.jpg,./stimuli/16_3.jpg,./stimuli/16_1.jpg,./stimuli/16_2.jpg,./stimuli/16_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,16_1.jpg,animal,vehicle,animal,./stimuli/distractors/speedboat_03s.jpg,im1_distractor,./stimuli/distractors/speedboat_12s.jpg,im1_distractor,./stimuli/distractors/bull_07s.jpg,im2_distractor,./stimuli/distractors/bull_02s.jpg,im2_distractor,-0.37,0.25,-0.37,-0.25,0.37,-0.25,-0.0,-0.35,0.0,0.35,0.37,0.25,./stimuli/16_2.jpg,./stimuli/16_3.jpg,left,./stimuli/cue_left.png,0.234042389,0.113974584,16_2.jpg,16_3.jpg,-0.07999697,0.15404542,0.084603198,0.155942824,0.04196824,0.030979873,badger,speedboat,bull,animal,vehicle,animal,-0.113974584,0.23404239,im2,im1,conditions_file_8
233,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/294_2.jpg,./stimuli/294_3.jpg,./stimuli/294_1.jpg,./stimuli/294_2.jpg,./stimuli/294_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,294_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/branch_04s.jpg,im1_distractor,./stimuli/distractors/branch_13s.jpg,im1_distractor,./stimuli/distractors/washcloth_09s.jpg,im2_distractor,./stimuli/distractors/washcloth_07s.jpg,im2_distractor,0.37,0.25,-0.37,0.25,-0.0,-0.35,0.37,-0.25,0.0,0.35,-0.37,-0.25,./stimuli/294_2.jpg,./stimuli/294_3.jpg,left,./stimuli/cue_left.png,1.211744209,0.072722249,294_2.jpg,294_3.jpg,-0.340859525,0.870884684,-0.269344913,0.025489863,0.098212112,0.068668745,washcloth,branch,washcloth,Unclassified,Unclassified,Unclassified,0.072722249,1.211744209,im2,im2,conditions_file_8
136,img2,0.6666666666666666,invalid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/148_2.jpg,./stimuli/148_3.jpg,./stimuli/148_1.jpg,./stimuli/148_3.jpg,./stimuli/148_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,148_1.jpg,animal,vegetable,animal,./stimuli/distractors/cucumber_11s.jpg,im1_distractor,./stimuli/distractors/cucumber_06s.jpg,im1_distractor,./stimuli/distractors/seal_03s.jpg,im2_distractor,./stimuli/distractors/seal_08s.jpg,im2_distractor,0.37,0.25,-0.37,0.25,0.37,-0.25,-0.37,-0.25,0.0,0.35,-0.0,-0.35,./stimuli/148_2.jpg,./stimuli/148_3.jpg,right,./stimuli/cue_right.png,0.610285853,0.149558578,148_2.jpg,148_3.jpg,-0.044076427,0.566209426,0.109871267,0.23939075,0.089832173,0.098511316,stingray,cucumber,seal,animal,vegetable,animal,-0.149558577,0.610285853,im2,im1,conditions_file_8
88,img2,0.6666666666666666,invalid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/1_2.jpg,./stimuli/1_3.jpg,./stimuli/1_1.jpg,./stimuli/1_2.jpg,./stimuli/1_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,1_1.jpg,vehicle,Unclassified,clothing,./stimuli/distractors/sardine_08s.jpg,im1_distractor,./stimuli/distractors/sardine_05s.jpg,im1_distractor,./stimuli/distractors/mask_10s.jpg,im2_distractor,./stimuli/distractors/mask_07s.jpg,im2_distractor,-0.37,0.25,0.37,-0.25,-0.37,-0.25,-0.0,-0.35,0.37,0.25,0.0,0.35,./stimuli/1_2.jpg,./stimuli/1_3.jpg,left,./stimuli/cue_left.png,0.127330116,0.029331153,1_2.jpg,1_3.jpg,-0.198246656,-0.070916541,0.423047743,0.088679801,0.059348649,0.069036748,submarine,sardine,mask,vehicle,Unclassified,clothing,-0.029331152,0.127330115,im2,im1,conditions_file_8
197,img2,0.8333333333333334,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/228_2.jpg,./stimuli/228_3.jpg,./stimuli/228_1.jpg,./stimuli/228_2.jpg,./stimuli/228_3.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,228_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/crutch_09s.jpg,im1_distractor,./stimuli/distractors/crutch_10s.jpg,im1_distractor,./stimuli/distractors/wrapping_paper_05s.jpg,im2_distractor,./stimuli/distractors/wrapping_paper_04s.jpg,im2_distractor,-0.37,-0.25,0.0,0.35,0.37,0.25,-0.0,-0.35,0.37,-0.25,-0.37,0.25,./stimuli/228_3.jpg,./stimuli/228_2.jpg,right,./stimuli/cue_right.png,0.371702926,0.146743153,228_2.jpg,228_3.jpg,0.100063679,0.471766605,-0.165703472,0.108807758,-0.037935395,0.030041638,slipper,crutch,wrapping_paper,Unclassified,Unclassified,Unclassified,-0.146743153,0.371702926,im2,im1,conditions_file_8
291,img2,0.8333333333333334,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/186_2.jpg,./stimuli/186_3.jpg,./stimuli/186_1.jpg,./stimuli/186_3.jpg,./stimuli/186_2.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,186_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/root_12s.jpg,im1_distractor,./stimuli/distractors/root_02s.jpg,im1_distractor,./stimuli/distractors/gasket_10s.jpg,im2_distractor,./stimuli/distractors/gasket_11s.jpg,im2_distractor,0.0,0.35,0.37,-0.25,0.37,0.25,-0.37,-0.25,-0.0,-0.35,-0.37,0.25,./stimuli/186_3.jpg,./stimuli/186_2.jpg,left,./stimuli/cue_left.png,1.087933168,0.109070504,186_2.jpg,186_3.jpg,-0.267323107,0.820610061,-0.345400205,-0.008413948,0.100656556,0.019802861,handcuff,root,gasket,Unclassified,Unclassified,Unclassified,0.109070504,1.087933168,im2,im2,conditions_file_8
254,img2,0.6666666666666666,valid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/137_2.jpg,./stimuli/137_3.jpg,./stimuli/137_1.jpg,./stimuli/137_2.jpg,./stimuli/137_3.jpg,0.09625000000000002,0.06875,0.04812500000000001,-0.034375,right,0.33,137_1.jpg,animal,fruit,plant,./stimuli/distractors/macadamia_07s.jpg,im1_distractor,./stimuli/distractors/macadamia_01b.jpg,im1_distractor,./stimuli/distractors/chive_02s.jpg,im2_distractor,./stimuli/distractors/chive_04s.jpg,im2_distractor,0.37,-0.25,-0.0,-0.35,-0.37,0.25,0.37,0.25,-0.37,-0.25,0.0,0.35,./stimuli/137_3.jpg,./stimuli/137_2.jpg,right,./stimuli/cue_right.png,0.493252156,0.119277013,137_2.jpg,137_3.jpg,-0.057497751,0.435754404,0.290419577,0.023028516,0.142305528,0.016271837,bat2,macadamia,chive,animal,fruit,plant,0.119277012,0.493252155,im2,im2,conditions_file_8
137,img1,0.8333333333333334,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/277_2.jpg,./stimuli/277_3.jpg,./stimuli/277_1.jpg,./stimuli/277_3.jpg,./stimuli/277_2.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,277_1.jpg,toy,Unclassified,Unclassified,./stimuli/distractors/toad_01b.jpg,im1_distractor,./stimuli/distractors/toad_02s.jpg,im1_distractor,./stimuli/distractors/diving_board_05s.jpg,im2_distractor,./stimuli/distractors/diving_board_13s.jpg,im2_distractor,-0.37,0.25,0.37,-0.25,0.0,0.35,0.37,0.25,-0.0,-0.35,-0.37,-0.25,./stimuli/277_2.jpg,./stimuli/277_3.jpg,right,./stimuli/cue_right.png,0.971559203,0.122677087,277_2.jpg,277_3.jpg,-0.360892353,0.61066685,-0.223627832,0.058567422,0.181244509,0.079772527,beachball,toad,diving_board,toy,Unclassified,Unclassified,0.122677087,0.971559203,im2,im2,conditions_file_8
8,img2,0.6666666666666666,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/226_2.jpg,./stimuli/226_3.jpg,./stimuli/226_1.jpg,./stimuli/226_3.jpg,./stimuli/226_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,226_1.jpg,Unclassified,Unclassified,Unclassified,./stimuli/distractors/grille_07s.jpg,im1_distractor,./stimuli/distractors/grille_03s.jpg,im1_distractor,./stimuli/distractors/sequin_07s.jpg,im2_distractor,./stimuli/distractors/sequin_12s.jpg,im2_distractor,-0.0,-0.35,0.0,0.35,-0.37,0.25,-0.37,-0.25,0.37,0.25,0.37,-0.25,./stimuli/226_3.jpg,./stimuli/226_2.jpg,left,./stimuli/cue_left.png,0.357593902,0.107825518,226_2.jpg,226_3.jpg,-0.059356017,0.298237885,0.020090131,0.035142254,0.142967772,0.020205203,snowman,grille,sequin,Unclassified,Unclassified,Unclassified,0.107825518,0.357593902,im2,im2,conditions_file_8
93,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/168_2.jpg,./stimuli/168_3.jpg,./stimuli/168_1.jpg,./stimuli/168_2.jpg,./stimuli/168_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,168_1.jpg,clothing,Unclassified,clothing,./stimuli/distractors/door_10s.jpg,im1_distractor,./stimuli/distractors/door_03s.jpg,im1_distractor,./stimuli/distractors/turban_05s.jpg,im2_distractor,./stimuli/distractors/turban_09s.jpg,im2_distractor,0.37,0.25,0.0,0.35,-0.37,0.25,-0.37,-0.25,0.37,-0.25,-0.0,-0.35,./stimuli/168_2.jpg,./stimuli/168_3.jpg,left,./stimuli/cue_left.png,0.856483045,0.144994368,168_2.jpg,168_3.jpg,-0.18963239,0.666850655,0.013905304,0.027767694,0.172762062,0.082243008,turban,door,turban,clothing,Unclassified,clothing,0.144994368,0.856483045,im2,im2,conditions_file_8
123,img1,0.8333333333333334,valid,img1,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/143_2.jpg,./stimuli/143_3.jpg,./stimuli/143_1.jpg,./stimuli/143_2.jpg,./stimuli/143_3.jpg,0.01375,0.15125,0.006875,-0.075625,left,0.33,143_1.jpg,animal,animal,Unclassified,./stimuli/distractors/pheasant_09s.jpg,im1_distractor,./stimuli/distractors/pheasant_01b.jpg,im1_distractor,./stimuli/distractors/sawhorse_03s.jpg,im2_distractor,./stimuli/distractors/sawhorse_01b.jpg,im2_distractor,-0.37,0.25,-0.37,-0.25,0.37,-0.25,0.0,0.35,-0.0,-0.35,0.37,0.25,./stimuli/143_2.jpg,./stimuli/143_3.jpg,left,./stimuli/cue_left.png,0.613087753,0.066098811,143_2.jpg,143_3.jpg,-0.215642367,0.397445387,-0.195344517,0.07923021,0.013131399,0.024012451,juicer2,pheasant,sawhorse,animal,animal,Unclassified,-0.066098811,0.613087754,im2,im1,conditions_file_8
167,img1,0.6666666666666666,invalid,img2,1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/290_2.jpg,./stimuli/290_3.jpg,./stimuli/290_1.jpg,./stimuli/290_2.jpg,./stimuli/290_3.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,290_1.jpg,body part,clothing,Unclassified,./stimuli/distractors/kimono_11s.jpg,im1_distractor,./stimuli/distractors/kimono_14s.jpg,im1_distractor,./stimuli/distractors/cocoon_10s.jpg,im2_distractor,./stimuli/distractors/cocoon_09s.jpg,im2_distractor,-0.37,0.25,0.37,0.25,0.0,0.35,-0.37,-0.25,0.37,-0.25,-0.0,-0.35,./stimuli/290_3.jpg,./stimuli/290_2.jpg,right,./stimuli/cue_right.png,1.20933049,0.024244563,290_2.jpg,290_3.jpg,-0.482261812,0.727068678,-0.259328365,0.021397076,0.045641639,0.043491875,thorn,kimono,cocoon,body part,clothing,Unclassified,0.024244563,1.20933049,im2,im2,conditions_file_8
283,img2,0.6666666666666666,valid,img2,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/25_2.jpg,./stimuli/25_3.jpg,./stimuli/25_1.jpg,./stimuli/25_3.jpg,./stimuli/25_2.jpg,0.06875,0.09625000000000002,0.034375,-0.04812500000000001,left,0.33,25_1.jpg,Unclassified,clothing,food,./stimuli/distractors/stockings_03s.jpg,im1_distractor,./stimuli/distractors/stockings_04s.jpg,im1_distractor,./stimuli/distractors/string_cheese_02s.jpg,im2_distractor,./stimuli/distractors/string_cheese_03s.jpg,im2_distractor,0.0,0.35,-0.0,-0.35,-0.37,0.25,0.37,0.25,0.37,-0.25,-0.37,-0.25,./stimuli/25_3.jpg,./stimuli/25_2.jpg,left,./stimuli/cue_left.png,0.374572391,0.103120506,25_2.jpg,25_3.jpg,0.413557011,0.788129402,0.300927134,0.026047601,0.129168107,0.04208288,aluminum_foil,stockings,string_cheese,Unclassified,clothing,food,0.103120506,0.374572391,im2,im2,conditions_file_8
292,img1,0.8333333333333334,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/182_2.jpg,./stimuli/182_3.jpg,./stimuli/182_1.jpg,./stimuli/182_3.jpg,./stimuli/182_2.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,182_1.jpg,weapon,animal,weapon,./stimuli/distractors/lion_19s.jpg,im1_distractor,./stimuli/distractors/lion_13s.jpg,im1_distractor,./stimuli/distractors/sword_08s.jpg,im2_distractor,./stimuli/distractors/sword_06s.jpg,im2_distractor,0.37,0.25,-0.37,0.25,-0.0,-0.35,0.0,0.35,0.37,-0.25,-0.37,-0.25,./stimuli/182_2.jpg,./stimuli/182_3.jpg,right,./stimuli/cue_right.png,1.08583423,0.04373742,182_2.jpg,182_3.jpg,-0.362591955,0.723242275,-0.173173366,0.025509897,0.069247317,0.061714186,spear,lion,sword,weapon,animal,weapon,0.04373742,1.08583423,im2,im2,conditions_file_8
125,img1,0.8333333333333334,valid,img1,-1,1.0,1.0,0.5,0.25,1,0.75,3,0,1.0,flashing_distractor,0.2,0.2,0.2,0.2,0.2,./stimuli/96_2.jpg,./stimuli/96_3.jpg,./stimuli/96_1.jpg,./stimuli/96_3.jpg,./stimuli/96_2.jpg,0.15125,0.01375,0.075625,-0.006875,right,0.33,96_1.jpg,animal,Unclassified,animal,./stimuli/distractors/stereo_08s.jpg,im1_distractor,./stimuli/distractors/stereo_11s.jpg,im1_distractor,./stimuli/distractors/snake_11s.jpg,im2_distractor,./stimuli/distractors/snake_16n.jpg,im2_distractor,-0.0,-0.35,0.37,-0.25,-0.37,0.25,0.37,0.25,0.0,0.35,-0.37,-0.25,./stimuli/96_2.jpg,./stimuli/96_3.jpg,right,./stimuli/cue_right.png,1.219938074,0.107801315,96_2.jpg,96_3.jpg,-0.282182128,0.937755946,-0.291834704,0.049415864,0.157217179,0.049089172,snake,stereo,snake,animal,Unclassified,animal,0.107801315,1.219938074,im2,im2,conditions_file_8
